Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('Scripted Events', ""Modder's Resource"")",755,1367,0.005351,0.009689,0.000425,0.01504
"('Faction: Thieves Guild', 'Unrealistic')",251,1027,0.001779,0.007279,3.5e-05,0.009058
"('Items - Ingredients', ""Modder's Resource"")",748,1367,0.005301,0.009689,0.000432,0.01499
"('Hair', 'Scripted Events')",398,755,0.002821,0.005351,0.000142,0.008172
"('Lore-Friendly', 'Items - Leveled')",8619,494,0.061087,0.003501,0.002119,0.064588
"('Related to horses', 'Environment - Water')",379,301,0.002686,0.002133,0.000156,0.004819
"('Spanish', 'Creatures')",806,1103,0.005712,0.007817,0.000276,0.01353
"('New models', 'Creatures - Rideable')",2261,275,0.016025,0.001949,0.000546,0.017974
"('Faction: Companions', 'Races - Modified')",281,595,0.001992,0.004217,0.000135,0.006209
"('Clothing', 'Tutorials for Players')",1782,204,0.01263,0.001446,0.000128,0.014076
"('Companions', 'Magic - Spells')",2791,2019,0.019781,0.01431,0.001545,0.034091
"('Related to horses', 'Not Safe For Work')",379,284,0.002686,0.002013,5e-05,0.004699
"('Environment - Weather', 'Spanish')",342,806,0.002424,0.005712,0.00017,0.008136
"('German', 'Japanese')",1083,417,0.007676,0.002955,0.001729,0.010631
"('Lighting', 'Magic - Potions')",760,576,0.005386,0.004082,0.000397,0.009469
"('Audio - Music', 'Environment - Weather')",429,342,0.003041,0.002424,0.000206,0.005464
"('Chargen', 'Translation')",565,2103,0.004004,0.014905,7.1e-05,0.018909
"('Audio - Sound FX', 'Russian')",587,581,0.00416,0.004118,0.000177,0.008278
"('Lighting', 'Italian')",760,723,0.005386,0.005124,0.00022,0.010511
"('Hearthfire', ""Modder's Resource"")",967,1367,0.006854,0.009689,0.000404,0.016542
"('Environment - Water', 'Environment - Weather')",301,342,0.002133,0.002424,0.001099,0.004557
"('Clothing - Male', 'Utilities for Modders')",1051,478,0.007449,0.003388,0.00017,0.010837
"('Scripted Events', 'Polish')",755,544,0.005351,0.003856,0.000198,0.009207
"('Anime', 'Clothing - Male')",715,1051,0.005068,0.007449,0.000234,0.012516
"('Clothing', 'Items - Apparatus')",1782,449,0.01263,0.003182,0.000773,0.015812
"('Czech', 'Creatures - Rideable')",195,275,0.001382,0.001949,3.5e-05,0.003331
"('Gameplay Effects/Changes', 'Environment - Weather')",3718,342,0.026351,0.002424,0.000822,0.028775
"('Creatures - Rideable', 'NPC Trainers')",275,264,0.001949,0.001871,0.000198,0.00382
"('Lighting', 'Clothing - Male')",760,1051,0.005386,0.007449,0.000312,0.012835
"('Humor, Joke or Just for Fun', 'Spanish')",1282,806,0.009086,0.005712,0.000156,0.014799
"('Races - Modified', 'Czech')",595,195,0.004217,0.001382,1.4e-05,0.005599
"('Compilation', 'Poses')",406,122,0.002877,0.000865,0.000156,0.003742
"('Chargen', 'Saved games')",565,974,0.004004,0.006903,0.000588,0.010908
"('Translation', 'Utilities for Modders')",2103,478,0.014905,0.003388,6.4e-05,0.018293
"('Related to vampires', 'Video')",680,253,0.004819,0.001793,0.000156,0.006613
"('Scripted Events', 'Clothing - Male')",755,1051,0.005351,0.007449,0.000418,0.0128
"('Animation - New', 'Plants / Foliage')",269,452,0.001907,0.003204,0.000156,0.00511
"('Related to vampires', 'User Interface')",680,594,0.004819,0.00421,9.2e-05,0.009029
"('Official', 'Hair')",244,398,0.001729,0.002821,0.000156,0.00455
"('Solstheim', 'Races - Modified')",256,595,0.001814,0.004217,7.8e-05,0.006031
"('Fair and balanced', 'Plants / Foliage')",7082,452,0.050193,0.003204,0.001467,0.053397
"('For female characters', 'Items - Furniture')",4508,706,0.03195,0.005004,0.000617,0.036954
"('Faction: College of Winterhold', 'Locations - World Map')",221,1159,0.001566,0.008214,0.000191,0.009781
"('New Lands', 'Czech')",460,195,0.00326,0.001382,9.9e-05,0.004642
"('New models', 'Locations - Player-Owned')",2261,1952,0.016025,0.013835,0.001233,0.029859
"('Other languages', 'Dragonborn')",619,1519,0.004387,0.010766,0.000177,0.015153
"('Gameplay Effects/Changes', 'Related to MLP')",3718,4,0.026351,2.8e-05,7e-06,0.026379
"('Faction: Thieves Guild', 'Races - New')",251,438,0.001779,0.003104,5e-05,0.004883
"('Leveled Lists', 'Creatures - Rideable')",516,275,0.003657,0.001949,0.00017,0.005606
"('Faction: Thieves Guild', 'Animation - New')",251,269,0.001779,0.001907,5e-05,0.003685
"('ENB Preset', 'Locations - Buildings')",76,1693,0.000539,0.011999,7e-06,0.012538
"('Faction: College of Winterhold', 'Clothing - Male')",221,1051,0.001566,0.007449,0.000198,0.009015
"('Animation - Modified', 'Armor - Shields')",364,1628,0.00258,0.011538,0.000241,0.014118
"('Guilds / Factions', 'New textures')",572,4507,0.004054,0.031943,0.000907,0.035997
"('Environment - Weather', 'Dragonborn')",342,1519,0.002424,0.010766,0.000206,0.01319
"('Faction: Dark Brotherhood', 'NPC Trainers')",233,264,0.001651,0.001871,8.5e-05,0.003522
"('Gameplay Effects/Changes', 'Dragonborn')",3718,1519,0.026351,0.010766,0.002027,0.037117
"('Animation - New', 'Anime')",269,715,0.001907,0.005068,0.000198,0.006974
"('Faction: Dark Brotherhood', 'Czech')",233,195,0.001651,0.001382,7e-06,0.003033
"('Face models', 'Items - Apparatus')",771,449,0.005464,0.003182,0.000156,0.008647
"('Related to vampires', 'German')",680,1083,0.004819,0.007676,0.000156,0.012495
"('Poses', 'Locations - Dungeons')",122,764,0.000865,0.005415,8.5e-05,0.006279
"('Companion Friendly', 'Locations - Caverns')",3345,441,0.023707,0.003126,0.001127,0.026833
"('Dragonborn', 'SKSE (Skyrim Script Extender)')",1519,1199,0.010766,0.008498,0.001325,0.019264
"('Armor - Shields', 'Plants / Foliage')",1628,452,0.011538,0.003204,0.000496,0.014742
"('Items - Apparatus', 'Locations - Buildings')",449,1693,0.003182,0.011999,0.000957,0.015181
"('Companions', 'Humor, Joke or Just for Fun')",2791,1282,0.019781,0.009086,0.001375,0.028867
"('Locations - Dungeons', 'Magic - Potions')",764,576,0.005415,0.004082,0.000695,0.009497
"('Animation - Modified', 'Unrealistic')",364,1027,0.00258,0.007279,0.000142,0.009859
"('For female characters', 'Performance Optimization')",4508,604,0.03195,0.004281,0.000376,0.036231
"('Environment - Weather', 'Not Lore-Friendly')",342,2051,0.002424,0.014536,0.000113,0.01696
"('For male characters', 'Other languages')",3578,619,0.025359,0.004387,0.000347,0.029746
"('Translation', 'Clothing - Female')",2103,1431,0.014905,0.010142,0.000319,0.025047
"('For female characters', 'Saved games')",4508,974,0.03195,0.006903,0.001247,0.038853
"('Animation - Modified', 'Utilities for Modders')",364,478,0.00258,0.003388,9.2e-05,0.005968
"('Official', 'Unbalanced')",244,934,0.001729,0.00662,0.000191,0.008349
"('Face models', 'Leveled Lists')",771,516,0.005464,0.003657,0.00017,0.009122
"('Related to vampires', 'Lore-Friendly')",680,8619,0.004819,0.061087,0.002296,0.065906
"('For male characters', 'French')",3578,748,0.025359,0.005301,0.000695,0.03066
"('Faction: Dark Brotherhood', 'Locations - Player-Owned')",233,1952,0.001651,0.013835,0.000128,0.015486
"('Italian', ""Modder's Resource"")",723,1367,0.005124,0.009689,0.000269,0.014813
"('Cheating', 'Not Lore-Friendly')",997,2051,0.007066,0.014536,0.001099,0.021602
"('Environment - Sky', 'Magic - Enchantments')",435,1012,0.003083,0.007172,0.00017,0.010256
"('Animation - New', 'Environment - Weather')",269,342,0.001907,0.002424,0.000149,0.00433
"('Gameplay Effects/Changes', 'Birthsigns')",3718,59,0.026351,0.000418,0.000255,0.026769
"('Armor - Shields', 'Hearthfire')",1628,967,0.011538,0.006854,0.000447,0.018392
"('Items - Ingredients', 'Tutorials for Players')",748,204,0.005301,0.001446,0.00012,0.006747
"('Translation', 'User Interface')",2103,594,0.014905,0.00421,0.000206,0.019115
"('Face models', 'New Lands')",771,460,0.005464,0.00326,0.000177,0.008725
"('Companions', 'Dawnguard')",2791,1800,0.019781,0.012757,0.00151,0.032538
"('Video', 'Dawnguard')",253,1800,0.001793,0.012757,0.000135,0.01455
"('Gameplay Effects/Changes', 'Audio - Music')",3718,429,0.026351,0.003041,0.000496,0.029392
"('Saved games', 'English')",974,12126,0.006903,0.085942,0.001907,0.092845
"('Magic - Spells', 'Weapons')",2019,3646,0.01431,0.025841,0.002814,0.04015
"('ENB Preset', 'Official')",76,244,0.000539,0.001729,2.1e-05,0.002268
"('Unbalanced', 'Tutorials for Modders')",934,221,0.00662,0.001566,2.8e-05,0.008186
"('Poses', 'Creatures - Rideable')",122,275,0.000865,0.001949,7.1e-05,0.002814
"('Not Safe For Work', 'Tutorials for Players')",284,204,0.002013,0.001446,2.1e-05,0.003459
"('Items - Leveled', 'NPCs')",494,3220,0.003501,0.022822,0.001325,0.026323
"('New models', ""Modder's Resource"")",2261,1367,0.016025,0.009689,0.002303,0.025713
"('Body models', 'Locations - World Map')",503,1159,0.003565,0.008214,0.000198,0.011779
"('New textures', 'Hearthfire')",4507,967,0.031943,0.006854,0.000602,0.038797
"('Clothing', 'Magic - Enchantments')",1782,1012,0.01263,0.007172,0.001722,0.019802
"('Faction: Companions', 'Books')",281,1045,0.001992,0.007406,0.000163,0.009398
"('Performance Optimization', 'Italian')",604,723,0.004281,0.005124,0.000262,0.009405
"('Races - Modified', 'Polish')",595,544,0.004217,0.003856,8.5e-05,0.008073
"('For female characters', 'Spanish')",4508,806,0.03195,0.005712,0.00056,0.037663
"('Races - Modified', 'Weapons')",595,3646,0.004217,0.025841,0.000546,0.030058
"('Faction: Companions', 'Magic - Enchantments')",281,1012,0.001992,0.007172,0.000106,0.009164
"('Unbalanced', 'Classes component')",934,169,0.00662,0.001198,5.7e-05,0.007817
"('Magic - Spells', 'NPC Vendors')",2019,973,0.01431,0.006896,0.001573,0.021206
"('Environment - Other', 'Races - New')",1225,438,0.008682,0.003104,0.000177,0.011786
"('Translation', 'Plants / Foliage')",2103,452,0.014905,0.003204,6.4e-05,0.018108
"('Anime', 'Italian')",715,723,0.005068,0.005124,5e-05,0.010192
"('Face models', 'Locations - Buildings')",771,1693,0.005464,0.011999,0.000255,0.017463
"('New Lands', 'Items - Clutter')",460,1230,0.00326,0.008718,0.000687,0.011978
"('Leveled Lists', 'Books')",516,1045,0.003657,0.007406,0.000659,0.011063
"('Saved games', 'Sexy/Skimpy')",974,1268,0.006903,0.008987,0.000631,0.01589
"('Quests', 'Items - Leveled')",843,494,0.005975,0.003501,0.000539,0.009476
"('Companions', 'Tutorials for Modders')",2791,221,0.019781,0.001566,0.000128,0.021347
"('Birthsigns', 'Tutorials for Modders')",59,221,0.000418,0.001566,4.3e-05,0.001984
"('Armor - Shields', 'NPCs')",1628,3220,0.011538,0.022822,0.001786,0.03436
"('Environment - Other', 'New textures')",1225,4507,0.008682,0.031943,0.002509,0.040625
"('English', 'Non-Playable Resource')",12126,301,0.085942,0.002133,0.001084,0.088075
"('Performance Optimization', 'Dragonborn')",604,1519,0.004281,0.010766,0.000156,0.015047
"('Other languages', 'Locations - Buildings')",619,1693,0.004387,0.011999,0.000312,0.016386
"('Races - Modified', 'Races - New')",595,438,0.004217,0.003104,0.001099,0.007321
"('Scripted Events', 'Clothing - Female')",755,1431,0.005351,0.010142,0.000404,0.015493
"('Classes component', 'Plants / Foliage')",169,452,0.001198,0.003204,0.00012,0.004401
"('Replacer', 'Birthsigns')",3268,59,0.023162,0.000418,0.000113,0.02358
"('Clothing', 'Locations - Player-Owned')",1782,1952,0.01263,0.013835,0.001021,0.026464
"('Classes component', 'Creatures')",169,1103,0.001198,0.007817,0.000248,0.009015
"('Japanese', 'Weapons')",417,3646,0.002955,0.025841,0.000447,0.028796
"('Audio - Music', 'Races - New')",429,438,0.003041,0.003104,0.000177,0.006145
"('Anime', 'Spanish')",715,806,0.005068,0.005712,3.5e-05,0.01078
"('Guilds / Factions', 'Other languages')",572,619,0.004054,0.004387,0.000142,0.008441
"('New Lands', 'Races - New')",460,438,0.00326,0.003104,0.000262,0.006365
"('Scripted Events', 'Dragonborn')",755,1519,0.005351,0.010766,0.000581,0.016117
"('Japanese', 'Non-Playable Resource')",417,301,0.002955,0.002133,0.00012,0.005089
"('Audio - Sound FX', 'Quests')",587,843,0.00416,0.005975,0.000517,0.010135
"('For female characters', 'Lore-Friendly')",4508,8619,0.03195,0.061087,0.010376,0.093037
"('Unbalanced', 'Utilities for Modders')",934,478,0.00662,0.003388,5.7e-05,0.010007
"('ENB Preset', 'Audio - Sound FX')",76,587,0.000539,0.00416,7e-06,0.004699
"('Animation - New', 'Creatures - Rideable')",269,275,0.001907,0.001949,0.000142,0.003856
"('English', 'Tutorials for Modders')",12126,221,0.085942,0.001566,0.000914,0.087508
"('French', 'Magic - Enchantments')",748,1012,0.005301,0.007172,0.000326,0.012474
"('Official', 'Audio - Music')",244,429,0.001729,0.003041,0.000206,0.00477
"('Guilds / Factions', 'Not Lore-Friendly')",572,2051,0.004054,0.014536,0.000269,0.01859
"('Locations - Player-Owned', 'Dragonborn')",1952,1519,0.013835,0.010766,0.002062,0.0246
"('Faction: Companions', 'Classes component')",281,169,0.001992,0.001198,7.8e-05,0.003189
"('Body models', 'Scripted Events')",503,755,0.003565,0.005351,0.000198,0.008916
"('Environment - Sky', 'Environment - Weather')",435,342,0.003083,0.002424,0.001552,0.005507
"('Russian', 'Clothing - Female')",581,1431,0.004118,0.010142,0.000241,0.01426
"('For male characters', 'Armor - Shields')",3578,1628,0.025359,0.011538,0.005493,0.036897
"('Races - Modified', ""Modder's Resource"")",595,1367,0.004217,0.009689,0.000361,0.013906
"('Environment - Other', 'English')",1225,12126,0.008682,0.085942,0.004472,0.094624
"('Items - Clutter', 'Tutorials for Modders')",1230,221,0.008718,0.001566,9.2e-05,0.010284
"('New Lands', 'Nudity')",460,336,0.00326,0.002381,5e-05,0.005642
"('Spanish', 'Tutorials for Modders')",806,221,0.005712,0.001566,6.4e-05,0.007279
"('Audio - Sound FX', 'Clothing')",587,1782,0.00416,0.01263,0.00034,0.01679
"('Environment - Other', 'Utilities for Modders')",1225,478,0.008682,0.003388,0.000241,0.01207
"('Official', 'Items - Furniture')",244,706,0.001729,0.005004,0.000234,0.006733
"('Performance Optimization', 'Weapons')",604,3646,0.004281,0.025841,0.000496,0.030122
"('Faction: College of Winterhold', 'Gameplay Effects/Changes')",221,3718,0.001566,0.026351,0.000305,0.027917
"('ENB Preset', 'Environment - Other')",76,1225,0.000539,0.008682,0.000135,0.009221
"('For female characters', 'Related to horses')",4508,379,0.03195,0.002686,0.00034,0.034636
"('Races - New', 'Tutorials for Modders')",438,221,0.003104,0.001566,7.8e-05,0.004671
"('Creatures', 'NPC Vendors')",1103,973,0.007817,0.006896,0.000843,0.014713
"('Related to horses', 'NPC Trainers')",379,264,0.002686,0.001871,0.000177,0.004557
"('Czech', 'Locations - Buildings')",195,1693,0.001382,0.011999,0.000184,0.013381
"('Environment - Other', 'User Interface')",1225,594,0.008682,0.00421,0.000177,0.012892
"('Faction: Companions', 'Weapons')",281,3646,0.001992,0.025841,0.000319,0.027832
"('Video', 'Czech')",253,195,0.001793,0.001382,3.5e-05,0.003175
"('Compilation', 'Related to Movies/TV/Other Games')",406,1019,0.002877,0.007222,0.000418,0.0101
"('Chargen', 'Czech')",565,195,0.004004,0.001382,4.3e-05,0.005386
"('Czech', 'Other languages')",195,619,0.001382,0.004387,0.000992,0.005769
"('German', 'NPCs')",1083,3220,0.007676,0.022822,0.000957,0.030497
"('For male characters', 'Related to Movies/TV/Other Games')",3578,1019,0.025359,0.007222,0.001432,0.032581
"('Environment - Other', 'Sexy/Skimpy')",1225,1268,0.008682,0.008987,9.9e-05,0.017669
"('Body models', 'Locations - Buildings')",503,1693,0.003565,0.011999,0.00022,0.015564
"('Guilds / Factions', 'Locations - Buildings')",572,1693,0.004054,0.011999,0.001269,0.016053
"('Humor, Joke or Just for Fun', 'Utilities for Modders')",1282,478,0.009086,0.003388,0.00012,0.012474
"('ENB Preset', 'Unbalanced')",76,934,0.000539,0.00662,7e-06,0.007158
"('Animation - New', 'Dragonborn')",269,1519,0.001907,0.010766,0.000113,0.012672
"('Faction: Dark Brotherhood', 'Spanish')",233,806,0.001651,0.005712,4.3e-05,0.007364
"('Nudity', 'French')",336,748,0.002381,0.005301,4.3e-05,0.007683
"('Face models', 'Non-Playable Resource')",771,301,0.005464,0.002133,5.7e-05,0.007598
"('New models', 'Locations - World Map')",2261,1159,0.016025,0.008214,0.001155,0.024239
"('Anime', 'Utilities for Players')",715,947,0.005068,0.006712,5e-05,0.011779
"('Animation - New', 'Saved games')",269,974,0.001907,0.006903,5.7e-05,0.00881
"('Faction: Companions', 'Magic - Spells')",281,2019,0.001992,0.01431,0.000142,0.016301
"('Related to Movies/TV/Other Games', ""Modder's Resource"")",1019,1367,0.007222,0.009689,0.000539,0.016911
"('Faction: Thieves Guild', 'Hearthfire')",251,967,0.001779,0.006854,0.000128,0.008632
"('Dawnguard', ""Modder's Resource"")",1800,1367,0.012757,0.009689,0.000723,0.022446
"('Items - Furniture', 'Locations - Dungeons')",706,764,0.005004,0.005415,0.000687,0.010419
"('Unrealistic', 'SKSE (Skyrim Script Extender)')",1027,1199,0.007279,0.008498,0.000262,0.015777
"('Environment - Other', 'Locations - Buildings')",1225,1693,0.008682,0.011999,0.001935,0.020681
"('Translation', ""Modder's Resource"")",2103,1367,0.014905,0.009689,4.3e-05,0.024593
"('Anime', 'Japanese')",715,417,0.005068,0.002955,0.000227,0.008023
"('SKSE (Skyrim Script Extender)', 'User Interface')",1199,594,0.008498,0.00421,0.000673,0.012708
"('Humor, Joke or Just for Fun', 'Weapons')",1282,3646,0.009086,0.025841,0.001552,0.034927
"('Environment - Weather', 'Lighting')",342,760,0.002424,0.005386,0.001368,0.00781
"('New textures', 'Russian')",4507,581,0.031943,0.004118,0.000964,0.036061
"('Faction: Thieves Guild', 'User Interface')",251,594,0.001779,0.00421,2.1e-05,0.005989
"('Performance Optimization', 'Animation - New')",604,269,0.004281,0.001907,0.000149,0.006187
"('For male characters', 'NPC Trainers')",3578,264,0.025359,0.001871,0.000397,0.02723
"('Chargen', 'Scripted Events')",565,755,0.004004,0.005351,0.000198,0.009355
"('Audio - Music', 'Body models')",429,503,0.003041,0.003565,0.000177,0.006605
"('Compilation', 'Anime')",406,715,0.002877,0.005068,0.000149,0.007945
"('Hair', 'Polish')",398,544,0.002821,0.003856,9.9e-05,0.006676
"('Magic - Potions', 'Non-Playable Resource')",576,301,0.004082,0.002133,9.2e-05,0.006216
"('French', 'Weapons')",748,3646,0.005301,0.025841,0.000928,0.031142
"('Gameplay Effects/Changes', 'Humor, Joke or Just for Fun')",3718,1282,0.026351,0.009086,0.001318,0.035437
"('Czech', 'German')",195,1083,0.001382,0.007676,0.001028,0.009058
"('Tutorials for Modders', 'Utilities for Players')",221,947,0.001566,0.006712,0.000326,0.008278
"('Faction: Companions', ""Modder's Resource"")",281,1367,0.001992,0.009689,6.4e-05,0.01168
"('Lore-Friendly', 'Locations - Caverns')",8619,441,0.061087,0.003126,0.001836,0.064212
