tag_tuple,tag1_count,tag2_count,ratio
"('Creatures', 'NPC Vendors')",46,33,1.393939393939394
"('Clothing - Male', 'Items - Furniture')",47,19,2.473684210526316
"('Audio - Sound FX', 'Lighting')",40,38,1.0526315789473684
"('Items - Clutter', 'Locations - Buildings')",46,55,0.8363636363636363
"('Races - Modified', 'Items - Leveled')",31,15,2.066666666666667
"('Companion Friendly', 'Quests')",137,25,5.48
"('For female characters', 'Creatures')",209,46,4.543478260869565
"('Items - Leveled', 'Magic - Potions')",15,14,1.0714285714285714
"('Humor, Joke or Just for Fun', 'Saved games')",58,98,0.5918367346938775
"('Leveled Lists', 'Clothing - Female')",21,86,0.2441860465116279
"('Chargen', 'Clothing - Female')",26,86,0.3023255813953488
"('Gameplay Effects/Changes', 'Leveled Lists')",168,21,8.0
"('Related to horses', 'Locations - Buildings')",16,55,0.2909090909090909
"('Races - Modified', 'English')",31,459,0.06753812636165578
"('Faction: Dark Brotherhood', 'Replacer')",5,255,0.0196078431372549
"('Compilation', 'Animation - Modified')",16,17,0.9411764705882353
"('Faction: College of Winterhold', 'Japanese')",8,21,0.38095238095238093
"('Unbalanced', 'Russian')",32,28,1.1428571428571428
"('Scripted Events', 'Books')",23,38,0.6052631578947368
"('Sexy/Skimpy', 'Clothing - Female')",103,86,1.197674418604651
"('French', 'Clothing')",41,85,0.4823529411764706
"('New models', 'Clothing - Male')",100,47,2.127659574468085
"('Animation - New', 'NPCs')",7,115,0.06086956521739131
"('Solstheim', 'Hearthfire')",10,12,0.8333333333333334
"('Translation', 'Locations - Dungeons')",110,29,3.793103448275862
"('Humor, Joke or Just for Fun', 'Utilities for Players')",58,63,0.9206349206349206
"('Companions', 'Locations - World Map')",85,34,2.5
"('New textures', 'Tutorials for Players')",340,18,18.88888888888889
"('Guilds / Factions', 'NPC Vendors')",20,33,0.6060606060606061
"('French', 'Clothing - Male')",41,47,0.8723404255319149
"('Performance Optimization', 'Leveled Lists')",33,21,1.5714285714285714
"('Birthsigns', 'NPCs')",3,115,0.02608695652173913
"('Cheating', 'Humor, Joke or Just for Fun')",50,58,0.8620689655172413
"('Replacer', 'Japanese')",255,21,12.142857142857142
"('Clothing', 'Items - Clutter')",85,46,1.8478260869565217
"('Armor - Shields', 'Clothing - Male')",74,47,1.574468085106383
"('Fair and balanced', 'New Lands')",292,18,16.22222222222222
"('Audio - Music', 'Locations - World Map')",26,34,0.7647058823529411
"('Faction: Dark Brotherhood', 'Clothing - Male')",5,47,0.10638297872340426
"('Animation - Modified', 'Classes component')",17,4,4.25
"('German', 'Clothing - Female')",57,86,0.6627906976744186
"('For female characters', 'Other languages')",209,30,6.966666666666667
"('Fair and balanced', 'Utilities for Players')",292,63,4.634920634920635
"('Animation - Modified', 'Locations - Player-Owned')",17,51,0.3333333333333333
"('Chargen', 'Performance Optimization')",26,33,0.7878787878787878
"('Italian', 'Polish')",29,23,1.2608695652173914
"('French', 'Russian')",41,28,1.4642857142857142
"('Gameplay Effects/Changes', 'New models')",168,100,1.68
"('Items - Leveled', 'Magic - Spells')",15,80,0.1875
"('Italian', 'Clothing - Male')",29,47,0.6170212765957447
"('Audio - Music', 'Tutorials for Modders')",26,12,2.1666666666666665
"('Performance Optimization', 'Clothing')",33,85,0.38823529411764707
"('New textures', 'Plants / Foliage')",340,15,22.666666666666668
"('Quests', 'Polish')",25,23,1.0869565217391304
"('French', 'User Interface')",41,39,1.0512820512820513
"('Books', 'Creatures - Rideable')",38,5,7.6
"('Companions', 'Quests')",85,25,3.4
"('Chargen', 'New textures')",26,340,0.07647058823529412
"('Quests', 'Tutorials for Modders')",25,12,2.0833333333333335
"('Video', 'Clothing - Female')",11,86,0.12790697674418605
"('Audio - Sound FX', 'Clothing - Male')",40,47,0.851063829787234
"('Leveled Lists', 'Books')",21,38,0.5526315789473685
"('Audio - Voices', 'Unrealistic')",22,57,0.38596491228070173
"('Lore-Friendly', 'English')",322,459,0.7015250544662309
"('Audio - Voices', 'Locations - Player-Owned')",22,51,0.43137254901960786
"('Related to vampires', 'Guilds / Factions')",23,20,1.15
"('Chargen', 'Dawnguard')",26,33,0.7878787878787878
"('Performance Optimization', 'Sexy/Skimpy')",33,103,0.32038834951456313
"('Lighting', 'French')",38,41,0.926829268292683
"('Environment - Water', 'Polish')",10,23,0.43478260869565216
"('Locations - Buildings', 'Utilities for Players')",55,63,0.873015873015873
"('Guilds / Factions', 'Leveled Lists')",20,21,0.9523809523809523
"('Environment - Other', 'Environment - Water')",62,10,6.2
"('Audio - Music', 'Magic - Spells')",26,80,0.325
"('Translation', 'Magic - Enchantments')",110,39,2.8205128205128207
"('Gameplay Effects/Changes', 'Dragonborn')",168,41,4.097560975609756
"('Environment - Water', 'Armor - Shields')",10,74,0.13513513513513514
"('Related to Movies/TV/Other Games', 'Books')",64,38,1.6842105263157894
"('Locations - Buildings', 'Locations - Player-Owned')",55,51,1.0784313725490196
"('Races - Modified', 'Unrealistic')",31,57,0.543859649122807
"('Environment - Weather', 'Weapons')",14,176,0.07954545454545454
"('Locations - Player-Owned', 'Locations - World Map')",51,34,1.5
"('Armor - Shields', 'Locations - World Map')",74,34,2.176470588235294
"('Companion Friendly', 'Environment - Other')",137,62,2.2096774193548385
"('Translation', 'User Interface')",110,39,2.8205128205128207
"('Related to Movies/TV/Other Games', 'Utilities for Modders')",64,26,2.4615384615384617
"('Gameplay Effects/Changes', 'Birthsigns')",168,3,56.0
"('Humor, Joke or Just for Fun', 'Locations - Caverns')",58,13,4.461538461538462
"('Quests', 'Italian')",25,29,0.8620689655172413
"('Companion Friendly', 'Replacer')",137,255,0.5372549019607843
"('Quests', 'German')",25,57,0.43859649122807015
"('Scripted Events', 'NPC Vendors')",23,33,0.696969696969697
"('Companions', 'Compilation')",85,16,5.3125
"('Gameplay Effects/Changes', 'Video')",168,11,15.272727272727273
"('English', 'Magic - Potions')",459,14,32.785714285714285
"('Creatures - Rideable', 'Utilities for Players')",5,63,0.07936507936507936
"('Creatures', 'Locations - Caverns')",46,13,3.5384615384615383
"('Audio - Music', 'Magic - Enchantments')",26,39,0.6666666666666666
"('Audio - Voices', 'Humor, Joke or Just for Fun')",22,58,0.3793103448275862
"('Leveled Lists', 'SKSE (Skyrim Script Extender)')",21,27,0.7777777777777778
"('Audio - Voices', 'German')",22,57,0.38596491228070173
"('Locations - Dungeons', 'Magic - Enchantments')",29,39,0.7435897435897436
"('Magic - Spells', 'Dawnguard')",80,33,2.4242424242424243
"('Environment - Weather', 'Dragonborn')",14,41,0.34146341463414637
"('Faction: College of Winterhold', 'Magic - Enchantments')",8,39,0.20512820512820512
"('Locations - Dungeons', 'NPC Vendors')",29,33,0.8787878787878788
"('Lore-Friendly', 'Russian')",322,28,11.5
"('Animation - New', 'Items - Apparatus')",7,22,0.3181818181818182
"('New models', ""Modder's Resource"")",100,68,1.4705882352941178
"('Sexy/Skimpy', 'Clothing - Male')",103,47,2.1914893617021276
"('Face models', 'Creatures')",37,46,0.8043478260869565
"('New models', 'Clothing - Female')",100,86,1.1627906976744187
"('Russian', 'User Interface')",28,39,0.717948717948718
"('Environment - Weather', 'Humor, Joke or Just for Fun')",14,58,0.2413793103448276
"('Polish', 'Armor - Shields')",23,74,0.3108108108108108
"('Leveled Lists', 'Translation')",21,110,0.19090909090909092
"('Birthsigns', 'Clothing - Male')",3,47,0.06382978723404255
"('Birthsigns', 'Video')",3,11,0.2727272727272727
"('Magic - Enchantments', 'User Interface')",39,39,1.0
"('For male characters', 'Cheating')",180,50,3.6
"('Companions', 'Polish')",85,23,3.6956521739130435
"('New textures', 'Races - New')",340,22,15.454545454545455
"('Gameplay Effects/Changes', 'Items - Furniture')",168,19,8.842105263157896
"('Chargen', 'Unrealistic')",26,57,0.45614035087719296
"('New Lands', 'Locations - Player-Owned')",18,51,0.35294117647058826
"('Japanese', 'NPC Vendors')",21,33,0.6363636363636364
"('Compilation', 'Gameplay Effects/Changes')",16,168,0.09523809523809523
"('Companion Friendly', 'NPC Trainers')",137,8,17.125
"('New textures', 'Hearthfire')",340,12,28.333333333333332
"('Items - Clutter', 'Locations - Dungeons')",46,29,1.5862068965517242
"('Faction: Thieves Guild', 'Fair and balanced')",3,292,0.010273972602739725
"('New textures', 'NPCs')",340,115,2.9565217391304346
"('Races - New', 'Scripted Events')",22,23,0.9565217391304348
"('German', 'Locations - Caverns')",57,13,4.384615384615385
"('Italian', 'User Interface')",29,39,0.7435897435897436
"('Guilds / Factions', 'Utilities for Players')",20,63,0.31746031746031744
"('Lore-Friendly', 'Items - Ingredients')",322,21,15.333333333333334
"('Chargen', 'Locations - Caverns')",26,13,2.0
"('Animation - New', 'Armor - Shields')",7,74,0.0945945945945946
"('Locations - Dungeons', 'Utilities for Modders')",29,26,1.1153846153846154
"('Russian', 'Locations - Dungeons')",28,29,0.9655172413793104
"('Related to Movies/TV/Other Games', 'Creatures')",64,46,1.391304347826087
"('Solstheim', 'German')",10,57,0.17543859649122806
"('Body models', 'New textures')",31,340,0.09117647058823529
"('Audio - Sound FX', 'SKSE (Skyrim Script Extender)')",40,27,1.4814814814814814
"('Italian', 'Clothing - Female')",29,86,0.3372093023255814
"('Companions', 'Clothing')",85,85,1.0
"('Environment - Other', 'English')",62,459,0.13507625272331156
"('Face models', 'New textures')",37,340,0.10882352941176471
"('Related to horses', 'Clothing - Female')",16,86,0.18604651162790697
"('Translation', 'Locations - World Map')",110,34,3.235294117647059
"('Lore-Friendly', 'Armor - Shields')",322,74,4.351351351351352
"('Creatures', 'Items - Leveled')",46,15,3.066666666666667
"('Related to vampires', 'Nudity')",23,64,0.359375
"('Tutorials for Players', 'User Interface')",18,39,0.46153846153846156
"('Hair', 'Nudity')",13,64,0.203125
"('Replacer', 'French')",255,41,6.219512195121951
"('Gameplay Effects/Changes', 'Guilds / Factions')",168,20,8.4
"('Environment - Weather', 'Tutorials for Modders')",14,12,1.1666666666666667
"('Lore-Friendly', 'Saved games')",322,98,3.2857142857142856
"('Related to horses', 'Magic - Potions')",16,14,1.1428571428571428
"('Body models', 'Weapons')",31,176,0.17613636363636365
"('Creatures', 'Tutorials for Players')",46,18,2.5555555555555554
"('Environment - Water', 'English')",10,459,0.02178649237472767
"('New textures', 'Locations - World Map')",340,34,10.0
"('Official', ""Modder's Resource"")",11,68,0.16176470588235295
"('Hair', 'Saved games')",13,98,0.1326530612244898
"('Clothing - Female', 'Utilities for Players')",86,63,1.3650793650793651
"('Environment - Sky', 'Items - Apparatus')",21,22,0.9545454545454546
"('For female characters', ""Modder's Resource"")",209,68,3.073529411764706
"('Replacer', 'Quests')",255,25,10.2
"('Related to horses', 'English')",16,459,0.034858387799564274
"('Unrealistic', 'NPC Vendors')",57,33,1.7272727272727273
"('Magic - Potions', 'SKSE (Skyrim Script Extender)')",14,27,0.5185185185185185
"('Creatures - Rideable', 'Utilities for Modders')",5,26,0.19230769230769232
"('Related to horses', 'Animation - Modified')",16,17,0.9411764705882353
"('SKSE (Skyrim Script Extender)', ""Modder's Resource"")",27,68,0.39705882352941174
"('Scripted Events', 'Italian')",23,29,0.7931034482758621
"('Related to vampires', 'Items - Clutter')",23,46,0.5
"('NPCs', 'Non-Playable Resource')",115,18,6.388888888888889
"('Quests', 'NPCs')",25,115,0.21739130434782608
"('Czech', 'Creatures')",8,46,0.17391304347826086
"('Companions', 'Italian')",85,29,2.9310344827586206
"('Weapons', 'Utilities for Modders')",176,26,6.769230769230769
"('For female characters', 'Plants / Foliage')",209,15,13.933333333333334
"('Hair', 'New textures')",13,340,0.03823529411764706
"('Unbalanced', 'Dawnguard')",32,33,0.9696969696969697
"('Scripted Events', 'French')",23,41,0.5609756097560976
"('Spanish', 'Locations - Player-Owned')",45,51,0.8823529411764706
"('Other languages', 'User Interface')",30,39,0.7692307692307693
"('Gameplay Effects/Changes', 'SKSE (Skyrim Script Extender)')",168,27,6.222222222222222
"('Related to horses', 'Items - Leveled')",16,15,1.0666666666666667
"('Related to vampires', 'Video')",23,11,2.090909090909091
"('Locations - Dungeons', 'Dragonborn')",29,41,0.7073170731707317
"('Czech', 'Weapons')",8,176,0.045454545454545456
"('Leveled Lists', 'Video')",21,11,1.9090909090909092
"('Leveled Lists', 'Races - Modified')",21,31,0.6774193548387096
"('Books', 'Creatures')",38,46,0.8260869565217391
"('Translation', 'SKSE (Skyrim Script Extender)')",110,27,4.074074074074074
"('Gameplay Effects/Changes', 'Not Lore-Friendly')",168,76,2.210526315789474
"('NPCs', ""Modder's Resource"")",115,68,1.6911764705882353
"('Environment - Other', 'French')",62,41,1.5121951219512195
"('Environment - Other', 'Creatures')",62,46,1.3478260869565217
"('Locations - Buildings', 'SKSE (Skyrim Script Extender)')",55,27,2.037037037037037
"('Animation - Modified', 'Translation')",17,110,0.15454545454545454
"('Items - Furniture', 'NPC Trainers')",19,8,2.375
"('Performance Optimization', 'Hair')",33,13,2.5384615384615383
"('Italian', ""Modder's Resource"")",29,68,0.4264705882352941
"('Performance Optimization', 'Animation - Modified')",33,17,1.9411764705882353
"('Unbalanced', 'Locations - Player-Owned')",32,51,0.6274509803921569
"('Environment - Water', 'Lighting')",10,38,0.2631578947368421
"('Companion Friendly', 'Fair and balanced')",137,292,0.4691780821917808
"('Fair and balanced', 'Animation - Modified')",292,17,17.176470588235293
"('For female characters', 'NPC Trainers')",209,8,26.125
"('Poses', 'Lore-Friendly')",5,322,0.015527950310559006
"('Humor, Joke or Just for Fun', 'English')",58,459,0.12636165577342048
"('Audio - Music', 'Japanese')",26,21,1.2380952380952381
"('Lighting', 'Quests')",38,25,1.52
"('Solstheim', 'Clothing')",10,85,0.11764705882352941
"('Companion Friendly', 'Weapons')",137,176,0.7784090909090909
"('Audio - Sound FX', 'Translation')",40,110,0.36363636363636365
"('Environment - Water', 'Utilities for Players')",10,63,0.15873015873015872
"('Related to horses', 'Armor - Shields')",16,74,0.21621621621621623
"('Guilds / Factions', 'New models')",20,100,0.2
"('Locations - Dungeons', 'Tutorials for Players')",29,18,1.6111111111111112
"('Races - New', 'Clothing')",22,85,0.25882352941176473
"('Locations - Caverns', 'Magic - Potions')",13,14,0.9285714285714286
"('Companion Friendly', 'Other languages')",137,30,4.566666666666666
"('Hair', 'Sexy/Skimpy')",13,103,0.1262135922330097
"('English', 'Dragonborn')",459,41,11.195121951219512
"('Environment - Weather', 'New models')",14,100,0.14
"('Gameplay Effects/Changes', 'Utilities for Players')",168,63,2.6666666666666665
"('Locations - Buildings', 'NPC Vendors')",55,33,1.6666666666666667
"('Lore-Friendly', 'Polish')",322,23,14.0
"('Compilation', 'New textures')",16,340,0.047058823529411764
"('Audio - Sound FX', 'Video')",40,11,3.6363636363636362
"('Magic - Enchantments', 'Utilities for Modders')",39,26,1.5
"('Czech', 'Russian')",8,28,0.2857142857142857
"('Races - Modified', 'Nudity')",31,64,0.484375
"('Audio - Sound FX', 'Magic - Spells')",40,80,0.5
"('Not Safe For Work', 'Tutorials for Players')",39,18,2.1666666666666665
"('Companion Friendly', 'Cheating')",137,50,2.74
"('Animation - Modified', 'Polish')",17,23,0.7391304347826086
"('Faction: Companions', 'Gameplay Effects/Changes')",4,168,0.023809523809523808
"('Items - Ingredients', 'Dawnguard')",21,33,0.6363636363636364
"('Companion Friendly', 'Guilds / Factions')",137,20,6.85
"('Races - Modified', 'Lore-Friendly')",31,322,0.09627329192546584
"('Italian', 'SKSE (Skyrim Script Extender)')",29,27,1.0740740740740742
"('Related to Movies/TV/Other Games', 'NPCs')",64,115,0.5565217391304348
"('Animation - Modified', 'Birthsigns')",17,3,5.666666666666667
"('Anime', 'Clothing - Male')",27,47,0.574468085106383
"('Companion Friendly', 'Clothing')",137,85,1.611764705882353
"('User Interface', 'Utilities for Modders')",39,26,1.5
"('Gameplay Effects/Changes', 'Tutorials for Modders')",168,12,14.0
"('Unbalanced', 'Humor, Joke or Just for Fun')",32,58,0.5517241379310345
"('Gameplay Effects/Changes', 'Saved games')",168,98,1.7142857142857142
"('Audio - Voices', 'Body models')",22,31,0.7096774193548387
