Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('Companion - Wynne', 'English')",46,509,0.006296,0.069669,0.002601,0.075965
"('English', 'Creatures')",509,41,0.069669,0.005612,0.002464,0.075281
"('Armor - Shields', 'Plants / Foliage')",79,3,0.010813,0.000411,0.000411,0.011224
"('Face models', 'Humor, Joke or Just for Fun')",417,16,0.057076,0.00219,0.000411,0.059266
"('Companion - Nathaniel', 'Weapons')",11,227,0.001506,0.03107,0.000274,0.032576
"('Cheating', 'Saved games')",106,85,0.014509,0.011634,0.000274,0.026143
"('New Lands', 'Races - New')",22,6,0.003011,0.000821,0.000137,0.003832
"('For female characters', 'German')",271,44,0.037093,0.006022,0.001369,0.043115
"('Official', 'Unbalanced')",3,6,0.000411,0.000821,0.000274,0.001232
"('Audio - Voices', 'Locations - Buildings')",19,27,0.002601,0.003696,0.000547,0.006296
"('Audio - Music', 'New textures')",11,290,0.001506,0.039693,0.000684,0.041199
"('Companions', 'Singleplayer Campaign')",259,183,0.03545,0.025048,0.006844,0.060498
"('Face models', 'Video')",417,44,0.057076,0.006022,0.001095,0.063099
"('Companion - Morrigan', 'Quests')",102,59,0.013961,0.008076,0.000547,0.022037
"('Chargen', 'Weapons')",136,227,0.018615,0.03107,0.000547,0.049685
"('Companion - Justice', 'New textures')",12,290,0.001642,0.039693,0.000274,0.041336
"('Singleplayer Campaign', 'Books')",183,16,0.025048,0.00219,0.000958,0.027238
"('For DAO', 'Performance Optimization')",213,1,0.029154,0.000137,0.000137,0.029291
"('Companion - Velanna', 'Weapons')",13,227,0.001779,0.03107,0.000274,0.03285
"('English', ""Modder's Resource"")",509,84,0.069669,0.011497,0.006707,0.081166
"('Scripted Events', 'Skills')",76,54,0.010402,0.007391,0.001095,0.017794
"('Face models', 'Creatures')",417,41,0.057076,0.005612,0.001916,0.062688
"('Companion - Oghren', 'Video')",32,44,0.00438,0.006022,0.000411,0.010402
"('Audio - Voices', 'Body models')",19,30,0.002601,0.004106,0.000137,0.006707
"('Companion Friendly', 'Magic - Spells')",61,62,0.008349,0.008486,0.000137,0.016835
"('Companions', 'Companion - Anders')",259,14,0.03545,0.001916,0.000958,0.037367
"('Related to Movies/TV/Other Games', ""Modder's Resource"")",59,84,0.008076,0.011497,0.001506,0.019573
"('Chargen', 'Companion - New - Male')",136,35,0.018615,0.004791,0.000411,0.023405
"('English', 'NPCs')",509,150,0.069669,0.020531,0.009581,0.0902
"('Companion - Nathaniel', 'Locations - Dungeons')",11,13,0.001506,0.001779,0.000137,0.003285
"('Audio - Music', 'New models')",11,123,0.001506,0.016835,0.000547,0.018341
"('Items - Apparatus', 'Magic - Spells')",15,62,0.002053,0.008486,0.000684,0.010539
"('Companion - Loghain', 'Items - Clutter')",21,20,0.002874,0.002737,0.000137,0.005612
"('Companion - New - Female', 'Utilities for Players')",34,77,0.004654,0.010539,0.000274,0.015193
"('Italian', 'User Interface')",21,38,0.002874,0.005201,0.000137,0.008076
"('For male characters', 'Companion - Anders')",234,14,0.032028,0.001916,0.000547,0.033945
"('Companion - Mhairi', 'Companion - Zevran')",7,82,0.000958,0.011224,0.000274,0.012182
"('Companion - Wynne', 'German')",46,44,0.006296,0.006022,0.000137,0.012319
"('For DAO', 'Fair and balanced')",213,44,0.029154,0.006022,0.004243,0.035177
"('Companion - New - Male', 'New textures')",35,290,0.004791,0.039693,0.000684,0.044484
"('Audio - Sound FX', 'Other languages')",23,5,0.003148,0.000684,0.000137,0.003832
"('Companions', 'Races - New')",259,6,0.03545,0.000821,0.000684,0.036272
"('Companion - Velanna', 'Scripted Events')",13,76,0.001779,0.010402,0.000137,0.012182
"('Animation - Modified', 'German')",37,44,0.005064,0.006022,0.000411,0.011087
"('Classes component', 'New Lands')",31,22,0.004243,0.003011,0.000274,0.007254
"('New models', 'Quests')",123,59,0.016835,0.008076,0.000684,0.024911
"('For female characters', 'Companion - Dog')",271,21,0.037093,0.002874,0.000684,0.039967
"('For DAO', 'Unbalanced')",213,6,0.029154,0.000821,0.000684,0.029975
"('For female characters', 'Companion - Oghren')",271,32,0.037093,0.00438,0.000821,0.041473
"('English', 'Italian')",509,21,0.069669,0.002874,0.002601,0.072543
"('Scripted Events', 'Humor, Joke or Just for Fun')",76,16,0.010402,0.00219,0.000547,0.012592
"('Locations - Buildings', 'Plants / Foliage')",27,3,0.003696,0.000411,0.000274,0.004106
"('Companion - Alistair', 'Clothing - Female')",102,31,0.013961,0.004243,0.000411,0.018204
"('Classes component', 'Magic - Enchantments')",31,19,0.004243,0.002601,0.000137,0.006844
"('Audio - Voices', 'Hair')",19,83,0.002601,0.011361,0.000547,0.013961
"('Companion Friendly', 'For male characters')",61,234,0.008349,0.032028,0.003011,0.040378
"('Items - Clutter', 'Weapons')",20,227,0.002737,0.03107,0.000821,0.033808
"('For DAO', 'Utilities for Modders')",213,36,0.029154,0.004927,0.000684,0.034082
"('Clothing', 'User Interface')",109,38,0.014919,0.005201,0.000137,0.02012
"('Companion - Leliana', 'Lore-Friendly')",117,295,0.016014,0.040378,0.003969,0.056392
"('Unbalanced', 'German')",6,44,0.000821,0.006022,0.000274,0.006844
"('Companions', 'Locations - Buildings')",259,27,0.03545,0.003696,0.000547,0.039146
"('Companion - Zevran', 'Environment - Sky')",82,3,0.011224,0.000411,0.000137,0.011634
"('Body models', 'Clothing')",30,109,0.004106,0.014919,0.001095,0.019025
"('Companion - Alistair', 'English')",102,509,0.013961,0.069669,0.004927,0.08363
"('Races - New', 'Singleplayer Campaign')",6,183,0.000821,0.025048,0.000684,0.025869
"('Environment - Weather', 'English')",1,509,0.000137,0.069669,0.000137,0.069806
"('French', 'User Interface')",21,38,0.002874,0.005201,0.000274,0.008076
"('For DAO', 'Audio - Sound FX')",213,23,0.029154,0.003148,0.000547,0.032302
"('Saved games', 'Spanish')",85,26,0.011634,0.003559,0.000411,0.015193
"('Unbalanced', 'Clothing')",6,109,0.000821,0.014919,0.000411,0.01574
"('Companion - Nathaniel', 'New textures')",11,290,0.001506,0.039693,0.000137,0.041199
"('Face models', 'Scripted Events')",417,76,0.057076,0.010402,0.000958,0.067479
"('Companions', 'Magic - Spells')",259,62,0.03545,0.008486,0.000547,0.043936
"('Related to Movies/TV/Other Games', 'Hair')",59,83,0.008076,0.011361,0.000958,0.019436
"('Environment - Other', 'Face models')",18,417,0.002464,0.057076,0.000547,0.05954
"('French', 'Books')",21,16,0.002874,0.00219,0.000137,0.005064
"('Fair and balanced', 'French')",44,21,0.006022,0.002874,0.000274,0.008897
"('Companion Friendly', 'Companion - Dog')",61,21,0.008349,0.002874,0.000274,0.011224
"('Body models', 'Locations - Dungeons')",30,13,0.004106,0.001779,0.000137,0.005886
"('Animation - Modified', 'Audio - Music')",37,11,0.005064,0.001506,0.000547,0.00657
"('Gameplay Effects/Changes', 'Locations - Buildings')",257,27,0.035177,0.003696,0.000547,0.038872
"('Companion - Anders (DA2)', 'Face models')",2,417,0.000274,0.057076,0.000274,0.05735
"('Companion - Nathaniel', 'New models')",11,123,0.001506,0.016835,0.000411,0.018341
"('Companion - Leliana', 'English')",117,509,0.016014,0.069669,0.005886,0.085683
"('Companion - Wynne', 'New models')",46,123,0.006296,0.016835,0.000958,0.023132
"('Companion Friendly', 'Scripted Events')",61,76,0.008349,0.010402,0.000411,0.018752
"('Unbalanced', 'Italian')",6,21,0.000821,0.002874,0.000274,0.003696
"('Body models', 'Items - Furniture')",30,14,0.004106,0.001916,0.000137,0.006022
"('Unbalanced', 'English')",6,509,0.000821,0.069669,0.000684,0.07049
"('Companion - Oghren', 'Locations - Buildings')",32,27,0.00438,0.003696,0.000137,0.008076
"('Companion - Alistair', 'Saved games')",102,85,0.013961,0.011634,0.000821,0.025595
"('Anime', ""Modder's Resource"")",6,84,0.000821,0.011497,0.000137,0.012319
"('Saved games', 'English')",85,509,0.011634,0.069669,0.002464,0.081303
"('Unbalanced', 'Singleplayer Campaign')",6,183,0.000821,0.025048,0.000411,0.025869
"('Armor - Shields', 'Items - Furniture')",79,14,0.010813,0.001916,0.000411,0.012729
"('Audio - Voices', 'English')",19,509,0.002601,0.069669,0.001779,0.072269
"('Companions', 'Official')",259,3,0.03545,0.000411,0.000274,0.035861
"('For female characters', 'Creatures')",271,41,0.037093,0.005612,0.000821,0.042705
"('New Lands', 'Locations - World Map')",22,18,0.003011,0.002464,0.000958,0.005475
"('English', 'Items - Furniture')",509,14,0.069669,0.001916,0.001095,0.071585
"('New Lands', 'English')",22,509,0.003011,0.069669,0.001779,0.07268
"('Replacer', 'Cheating')",401,106,0.054886,0.014509,0.001369,0.069395
"('Companion - New - Male', 'German')",35,44,0.004791,0.006022,0.000274,0.010813
"('For female characters', 'Other languages')",271,5,0.037093,0.000684,0.000274,0.037777
"('Companion - Dog', 'Magic - Potions')",21,9,0.002874,0.001232,0.000137,0.004106
"('Compilation', 'Companion - Morrigan')",6,102,0.000821,0.013961,0.000411,0.014782
"('For DAO', 'User Interface')",213,38,0.029154,0.005201,0.000547,0.034355
"('New textures', 'Clothing - Female')",290,31,0.039693,0.004243,0.002601,0.043936
"('Companion - Isabela', 'For female characters')",3,271,0.000411,0.037093,0.000137,0.037503
"('Companion - Zevran', 'New models')",82,123,0.011224,0.016835,0.001506,0.028059
"('For female characters', 'Races - New')",271,6,0.037093,0.000821,0.000137,0.037914
"('Animation - New', ""Modder's Resource"")",29,84,0.003969,0.011497,0.000684,0.015467
"('For female characters', 'User Interface')",271,38,0.037093,0.005201,0.000137,0.042294
"('Companion - New - Male', 'Magic - Spells')",35,62,0.004791,0.008486,0.000137,0.013277
"('Companion - Shale', 'Clothing')",10,109,0.001369,0.014919,0.000137,0.016288
"('For DAO', 'Creatures')",213,41,0.029154,0.005612,0.000958,0.034766
"('Companion - Zevran', 'Not Lore-Friendly')",82,24,0.011224,0.003285,0.000547,0.014509
"('For male characters', 'Translation')",234,6,0.032028,0.000821,0.000411,0.03285
"('Related to Movies/TV/Other Games', 'Weapons')",59,227,0.008076,0.03107,0.001642,0.039146
"('Related to Movies/TV/Other Games', 'Companion - Sten')",59,44,0.008076,0.006022,0.000411,0.014098
"('Related to Movies/TV/Other Games', 'Animation - New')",59,29,0.008076,0.003969,0.000137,0.012045
"('Face models', 'Races - Modified')",417,17,0.057076,0.002327,0.001095,0.059403
"('Gameplay Effects/Changes', 'Companion - Anders')",257,14,0.035177,0.001916,0.000137,0.037093
"('Replacer', 'Lore-Friendly')",401,295,0.054886,0.040378,0.014782,0.095264
"('Environment - Weather', 'Locations - World Map')",1,18,0.000137,0.002464,0.000137,0.002601
"('Hair', 'Items - Clutter')",83,20,0.011361,0.002737,0.000137,0.014098
"('Spanish', 'Utilities for Players')",26,77,0.003559,0.010539,0.000411,0.014098
"('Related to Movies/TV/Other Games', 'Magic - Potions')",59,9,0.008076,0.001232,0.000137,0.009307
"('Singleplayer Campaign', 'Utilities for Modders')",183,36,0.025048,0.004927,0.000821,0.029975
"('Fair and balanced', 'Audio - Music')",44,11,0.006022,0.001506,0.000137,0.007528
"('Companion - Alistair', 'NPCs')",102,150,0.013961,0.020531,0.003148,0.034492
"('Items - Apparatus', 'Plants / Foliage')",15,3,0.002053,0.000411,0.000274,0.002464
"('Video', 'Armor - Shields')",44,79,0.006022,0.010813,0.000137,0.016835
"('Gameplay Effects/Changes', 'Utilities for Modders')",257,36,0.035177,0.004927,0.000137,0.040104
"('Gameplay Effects/Changes', 'Magic - Enchantments')",257,19,0.035177,0.002601,0.000547,0.037777
"('Items - Furniture', 'Locations - Caverns')",14,6,0.001916,0.000821,0.000274,0.002737
"('Locations - Buildings', 'Weapons')",27,227,0.003696,0.03107,0.000411,0.034766
"('For male characters', 'Lighting')",234,4,0.032028,0.000547,0.000137,0.032576
"('Environment - Other', 'Tutorials for Modders')",18,12,0.002464,0.001642,0.000137,0.004106
"('Gameplay Effects/Changes', 'Utilities for Players')",257,77,0.035177,0.010539,0.002053,0.045716
"('Clothing', 'Items - Ingredients')",109,7,0.014919,0.000958,0.000547,0.015877
"('Cheating', 'Items - Ingredients')",106,7,0.014509,0.000958,0.000274,0.015467
"('Companion - Zevran', 'Magic - Spells')",82,62,0.011224,0.008486,0.000137,0.01971
"('Compilation', 'Spanish')",6,26,0.000821,0.003559,0.000274,0.00438
"('For DA2', 'English')",7,509,0.000958,0.069669,0.000684,0.070627
"('Environment - Other', 'English')",18,509,0.002464,0.069669,0.001232,0.072132
"('Replacer', 'Companion - Zevran')",401,82,0.054886,0.011224,0.004791,0.06611
"('Companion - Dog', 'Companion - Sten')",21,44,0.002874,0.006022,0.000958,0.008897
"('Companion - Sigrun', 'English')",11,509,0.001506,0.069669,0.000547,0.071174
"('Lighting', 'Books')",4,16,0.000547,0.00219,0.000137,0.002737
"('Animation - New', 'Russian')",29,32,0.003969,0.00438,0.000137,0.008349
"('Body models', 'Clothing - Female')",30,31,0.004106,0.004243,0.000274,0.008349
"('New Lands', 'Plants / Foliage')",22,3,0.003011,0.000411,0.000274,0.003422
"('Companion - Anders', 'Companion - Morrigan')",14,102,0.001916,0.013961,0.000547,0.015877
"('For male characters', 'Companion - New - Female')",234,34,0.032028,0.004654,0.000958,0.036682
"('Polish', 'User Interface')",26,38,0.003559,0.005201,0.000137,0.00876
"('Skills', 'Saved games')",54,85,0.007391,0.011634,0.000137,0.019025
"('Skills', 'Items - Furniture')",54,14,0.007391,0.001916,0.000411,0.009307
"('Companion - Oghren', 'Hair')",32,83,0.00438,0.011361,0.000958,0.01574
"('Replacer', 'Scripted Events')",401,76,0.054886,0.010402,0.001095,0.065289
"('Companion - Velanna', 'NPCs')",13,150,0.001779,0.020531,0.000547,0.02231
"('For male characters', 'Classes component')",234,31,0.032028,0.004243,0.000137,0.036272
"('Companions', 'New textures')",259,290,0.03545,0.039693,0.004106,0.075144
"('Hair', 'NPCs')",83,150,0.011361,0.020531,0.003559,0.031892
"('Companion - Morrigan', 'Companion - New - Male')",102,35,0.013961,0.004791,0.001369,0.018752
"('Hair', 'Clothing - Female')",83,31,0.011361,0.004243,0.000137,0.015604
"('Companion Friendly', 'Unrealistic')",61,6,0.008349,0.000821,0.000274,0.009171
"('Official', 'Polish')",3,26,0.000411,0.003559,0.000411,0.003969
"('Companion - Sten', 'New models')",44,123,0.006022,0.016835,0.000547,0.022858
"('Replacer', 'Spanish')",401,26,0.054886,0.003559,0.001232,0.058445
"('Replacer', 'Companion - Sigrun')",401,11,0.054886,0.001506,0.000547,0.056392
"('Items - Clutter', 'Locations - World Map')",20,18,0.002737,0.002464,0.000274,0.005201
"('Companion - Wynne', 'Body models')",46,30,0.006296,0.004106,0.000411,0.010402
"('Spanish', 'Clothing - Male')",26,25,0.003559,0.003422,0.000137,0.006981
"('Companion - Leliana', 'Clothing')",117,109,0.016014,0.014919,0.001095,0.030933
"('Companion - Wynne', 'Audio - Sound FX')",46,23,0.006296,0.003148,0.000137,0.009444
"('Companion - Dog', 'Audio - Sound FX')",21,23,0.002874,0.003148,0.000274,0.006022
"('Anime', 'Lore-Friendly')",6,295,0.000821,0.040378,0.000137,0.041199
"('Gameplay Effects/Changes', 'Magic - Potions')",257,9,0.035177,0.001232,0.000821,0.036408
"('Companion - Sten', 'Polish')",44,26,0.006022,0.003559,0.000274,0.009581
"('English', 'Locations - World Map')",509,18,0.069669,0.002464,0.001506,0.072132
"('Gameplay Effects/Changes', 'Czech')",257,5,0.035177,0.000684,0.000411,0.035861
"('Audio - Music', 'Weapons')",11,227,0.001506,0.03107,0.000274,0.032576
"('Face models', 'Czech')",417,5,0.057076,0.000684,0.000274,0.057761
"('Companion - New - Male', 'Saved games')",35,85,0.004791,0.011634,0.000274,0.016425
"('Replacer', 'Clothing - Female')",401,31,0.054886,0.004243,0.001232,0.059129
"('Companion - Dog', 'Clothing - Female')",21,31,0.002874,0.004243,0.000137,0.007117
"('Companion - Mhairi', 'Face models')",7,417,0.000958,0.057076,0.000547,0.058034
"('Locations - Buildings', 'NPCs')",27,150,0.003696,0.020531,0.001232,0.024227
"('Companion - Velanna', 'Not Lore-Friendly')",13,24,0.001779,0.003285,0.000137,0.005064
"('Companions', 'Audio - Sound FX')",259,23,0.03545,0.003148,0.001095,0.038598
"('Magic - Enchantments', 'Magic - Spells')",19,62,0.002601,0.008486,0.000684,0.011087
"('Singleplayer Campaign', 'User Interface')",183,38,0.025048,0.005201,0.001095,0.030249
"('Related to Movies/TV/Other Games', 'Companion - Leliana')",59,117,0.008076,0.016014,0.000547,0.02409
"('For DAA', 'Czech')",49,5,0.006707,0.000684,0.000137,0.007391
"('Lore-Friendly', 'NPCs')",295,150,0.040378,0.020531,0.008486,0.060909
"('For DAO', 'German')",213,44,0.029154,0.006022,0.001095,0.035177
"('Companion - Sigrun', 'Lore-Friendly')",11,295,0.001506,0.040378,0.000547,0.041883
"('Companion Friendly', 'Creatures')",61,41,0.008349,0.005612,0.000274,0.013961
"('Quests', 'Armor - Shields')",59,79,0.008076,0.010813,0.000684,0.018889
"('Companion - Sten', 'Magic - Spells')",44,62,0.006022,0.008486,0.000137,0.014509
"('Japanese', 'Armor - Shields')",15,79,0.002053,0.010813,0.000137,0.012866
"('Chargen', 'Magic - Enchantments')",136,19,0.018615,0.002601,0.000137,0.021215
"('Items - Clutter', 'Locations - Caverns')",20,6,0.002737,0.000821,0.000274,0.003559
"('Scripted Events', 'Utilities for Players')",76,77,0.010402,0.010539,0.000411,0.020942
"('Classes component', 'Locations - Dungeons')",31,13,0.004243,0.001779,0.000137,0.006022
"('Translation', 'Clothing - Female')",6,31,0.000821,0.004243,0.000274,0.005064
"('Animation - Modified', 'Scripted Events')",37,76,0.005064,0.010402,0.001369,0.015467
"('Companion - Sten', 'Plants / Foliage')",44,3,0.006022,0.000411,0.000137,0.006433
"('Companion - Dog', 'Clothing - Male')",21,25,0.002874,0.003422,0.000137,0.006296
"('Video', 'NPC Vendors')",44,43,0.006022,0.005886,0.000547,0.011908
"('Body models', 'Races - New')",30,6,0.004106,0.000821,0.000547,0.004927
"('Audio - Music', 'Utilities for Players')",11,77,0.001506,0.010539,0.000137,0.012045
"('Face models', 'User Interface')",417,38,0.057076,0.005201,0.000411,0.062278
"('Skills', 'Video')",54,44,0.007391,0.006022,0.000547,0.013414
"('Fair and balanced', 'Polish')",44,26,0.006022,0.003559,0.000274,0.009581
"('Animation - New', 'Audio - Voices')",29,19,0.003969,0.002601,0.000411,0.00657
"('New textures', 'Weapons')",290,227,0.039693,0.03107,0.009307,0.070764
"('Clothing', 'Items - Clutter')",109,20,0.014919,0.002737,0.000411,0.017657
"('Chargen', 'Replacer')",136,401,0.018615,0.054886,0.003285,0.073501
"('Companion - New - Male', 'Locations - Dungeons')",35,13,0.004791,0.001779,0.000137,0.00657
"('Audio - Music', 'NPCs')",11,150,0.001506,0.020531,0.000274,0.022037
"('Gameplay Effects/Changes', 'Non-Playable Resource')",257,21,0.035177,0.002874,0.000137,0.038051
